c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
0,1,9,A101,6,190201870,,在宅患者支援療養病床初期加算（療養病棟入院基本料）,830100015,,直近の入院医療機関名及び退院年月日（在宅患者支援療養病床初期加算）；,20201001,99999999,0,0,0,0,2670000
0,1,10,A103,1,190118570,,重度認知症加算（精神病棟入院基本料）,830100016,,算定根拠となる評価（重度認知症加算（精神病棟入院基本料））；,20201001,99999999,1,0,0,0,2680000
0,1,10,A103,2,190118570,,重度認知症加算（精神病棟入院基本料）,850100013,,評価年月日（重度認知症加算（精神病棟入院基本料））,20201001,99999999,1,0,0,0,2690000
0,1,11,A104,1,190119210,,重度認知症加算（特定機能病院精神病棟入院基本料）,830100016,,算定根拠となる評価（重度認知症加算（精神病棟入院基本料））；,20201001,99999999,1,0,0,0,2700000
0,1,11,A104,2,190119210,,重度認知症加算（特定機能病院精神病棟入院基本料）,850100013,,評価年月日（重度認知症加算（精神病棟入院基本料））,20201001,99999999,1,0,0,0,2710000
0,1,13,A109,1,190122410,,有床診療所療養病床入院基本料Ｅ,830100018,,他の病棟又は病床へ移動した医療上の必要性（有床診療所療養病床入院基本料）；,20201001,99999999,0,0,0,0,2720000
0,1,13,A109,1,190124710,,有床診療所療養病床入院基本料Ｅ（生活療養）,830100018,,他の病棟又は病床へ移動した医療上の必要性（有床診療所療養病床入院基本料）；,20201001,99999999,0,0,0,0,2730000
0,1,13,A109,2,190122410,,有床診療所療養病床入院基本料Ｅ,830100019,,同一の保険医療機関の療養病床以外又は別の保険医療機関の一般病棟等以外へ転院する医療上の必要性（有床診療所療養病床入院基本料）；,20201001,99999999,0,0,0,0,2740000
0,1,13,A109,2,190124710,,有床診療所療養病床入院基本料Ｅ（生活療養）,830100019,,同一の保険医療機関の療養病床以外又は別の保険医療機関の一般病棟等以外へ転院する医療上の必要性（有床診療所療養病床入院基本料）；,20201001,99999999,0,0,0,0,2750000
0,1,14,A109,1,190135670,,救急・在宅等支援療養病床初期加算（有床診療所療養病床入院基本料）,830100020,,入院元（救急・在宅等支援療養病床初期加算）；,20201001,99999999,1,0,0,0,2760000
0,1,14,A109,2,190135670,,救急・在宅等支援療養病床初期加算（有床診療所療養病床入院基本料）,830100021,,算定対象である旨及び転院（転棟）回数（救急・在宅等支援療養病床初期加算）；,20201001,99999999,0,0,0,0,2770000
0,1,14,A109,3,190135670,,救急・在宅等支援療養病床初期加算（有床診療所療養病床入院基本料）,830100022,,直近の入院医療機関名及び退院年月日（救急・在宅等支援療養病床初期加算）；,20201001,99999999,0,0,0,0,2780000
0,1,15,A204,0,190099870,,地域医療支援病院入院診療加算,850100015,,加算を算定した入院年月日（地域医療支援病院入院診療加算）,20201001,99999999,0,0,0,0,2790000
0,1,16,A204-2,0,190117170,,基幹型臨床研修病院入院診療加算,850100016,,加算を算定した入院年月日（臨床研修病院入院診療加算）,20201001,99999999,0,0,0,0,2800000
0,1,16,A204-2,0,190119910,,協力型臨床研修病院入院診療加算,850100016,,加算を算定した入院年月日（臨床研修病院入院診療加算）,20201001,99999999,0,0,0,0,2810000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100393,,ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算１）,20201001,99999999,1,0,0,0,2820000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100394,,ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算１）　,20201001,99999999,1,0,0,0,2830000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100395,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１,20201001,99999999,1,0,0,0,2840000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100396,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２,20201001,99999999,1,0,0,0,2850000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100397,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３,20201001,99999999,1,0,0,0,2860000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100398,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１０,20201001,99999999,1,0,0,0,2870000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100399,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２０,20201001,99999999,1,0,0,0,2880000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100400,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３０,20201001,99999999,1,0,0,0,2890000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100401,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１００,20201001,99999999,1,0,0,0,2900000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100402,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２００,20201001,99999999,1,0,0,0,2910000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100403,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３００,20201001,99999999,1,0,0,0,2920000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100404,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ１,20201001,99999999,1,0,0,0,2930000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100405,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ２,20201001,99999999,1,0,0,0,2940000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100406,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ３,20201001,99999999,1,0,0,0,2950000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100407,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ４,20201001,99999999,1,0,0,0,2960000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100408,,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比３００以上４００未満,20201001,99999999,1,0,0,0,2970000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100409,,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００以上３００未満,20201001,99999999,1,0,0,0,2980000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100410,,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００未満,20201001,99999999,1,0,0,0,2990000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100411,,エ　急性薬物中毒（救急医療管理加算１）,20201001,99999999,1,0,0,0,3000000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100412,,オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ以上,20201001,99999999,1,0,0,0,3010000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100413,,オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ未満,20201001,99999999,1,0,0,0,3020000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100414,,オ　ショック（救急医療管理加算１）：昇圧剤利用なし,20201001,99999999,1,0,0,0,3030000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100415,,オ　ショック（救急医療管理加算１）：昇圧剤利用あり,20201001,99999999,1,0,0,0,3040000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,842100001,,カ　代謝障害（肝不全）（救急医療管理加算１）ＡＳＴ値,20201001,99999999,1,0,0,0,3050000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,842100002,,カ　代謝障害（肝不全）（救急医療管理加算１）ＡＬＴ値,20201001,99999999,1,0,0,0,3060000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,842100003,,カ　代謝障害（腎不全）（救急医療管理加算１）ｅＧＦＲ値,20201001,99999999,1,0,0,0,3070000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,842100004,,カ　代謝障害（重症糖尿病）（救急医療管理加算１）ＪＳＤ値,20201001,99999999,1,0,0,0,3080000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,842100005,,カ　代謝障害（重症糖尿病）（救急医療管理加算１）ＮＧＳＰ値,20201001,99999999,1,0,0,0,3090000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,842100006,,カ　代謝障害（重症糖尿病）（救急医療管理加算１）随時血糖値,20201001,99999999,1,0,0,0,3100000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,830100023,,カ　代謝障害（その他）（救急医療管理加算１）具体的な状態；,20201001,99999999,1,0,0,0,3110000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100416,,キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　９以上,20201001,99999999,1,0,0,0,3120000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100417,,キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４以上９未満,20201001,99999999,1,0,0,0,3130000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100418,,キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４未満,20201001,99999999,1,0,0,0,3140000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100419,,キ　広範囲熱傷（救急医療管理加算１）：気道熱傷なし,20201001,99999999,1,0,0,0,3150000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100420,,キ　広範囲熱傷（救急医療管理加算１）：気道熱傷あり,20201001,99999999,1,0,0,0,3160000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,820100421,,ク　外傷、破傷風等（救急医療管理加算１）,20201001,99999999,1,0,0,0,3170000
0,1,17,A205の1,1,190171910,,救急医療管理加算１,830100024,,ケ　緊急手術、緊急カテーテル治療・検査又はｔ－ＰＡ療法を必要とする状態　（救急医療管理加算１）,20201001,99999999,1,0,0,0,3180000
0,1,17,A205の1,2,190171910,,救急医療管理加算１,831110001,,入院後３日以内に実施した主要な診療行為（救急医療管理加算１）,20201001,99999999,1,0,0,0,3190000
0,1,17,A205の1,3,190171910,,救急医療管理加算１,850100017,,救急医療管理加算を算定した入院年月日,20201001,99999999,0,0,0,0,3200000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100422,,ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算２）　,20201001,99999999,1,0,0,0,3210000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100423,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１,20201001,99999999,1,0,0,0,3220000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100424,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２,20201001,99999999,1,0,0,0,3230000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100425,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３,20201001,99999999,1,0,0,0,3240000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100426,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１０,20201001,99999999,1,0,0,0,3250000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100427,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２０,20201001,99999999,1,0,0,0,3260000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100428,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３０,20201001,99999999,1,0,0,0,3270000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100429,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１００,20201001,99999999,1,0,0,0,3280000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100430,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２００,20201001,99999999,1,0,0,0,3290000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100431,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３００,20201001,99999999,1,0,0,0,3300000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100432,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ１,20201001,99999999,1,0,0,0,3310000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100433,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ２,20201001,99999999,1,0,0,0,3320000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100434,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ３,20201001,99999999,1,0,0,0,3330000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100435,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ４,20201001,99999999,1,0,0,0,3340000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100436,,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比４００以上,20201001,99999999,1,0,0,0,3350000
0,1,18,A205の2,1,190172010,,救急医療管理加算２,820100437,,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比３００以上４００未満,20201001,99999999,1,0,0,0,3360000
